,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label
50360,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1
50364,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1
50368,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1
50384,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1
50386,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1
50388,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1
50392,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1
50394,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1
50396,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1
50397,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1
50398,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1
50400,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1
50402,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1
50404,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1
50412,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1
50416,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1
50417,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1
50418,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1
50420,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
50421,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
50424,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1
50425,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1
50426,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1
50428,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
50429,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
50430,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
50431,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
50432,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
50524,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1
50552,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1
50556,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1
50560,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
50561,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
50562,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
50563,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
50564,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1
50565,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1
50566,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1
50567,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1
50568,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1
50572,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1
50576,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1
50577,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1
50578,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1
50579,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1
50580,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1
50581,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1
50582,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1
50584,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1
50586,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1
50588,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1
50589,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1
50592,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1
50593,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1
50594,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1
50595,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1
50596,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1
50600,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1
50608,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1
50609,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1
50610,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1
50612,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1
50616,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1
50620,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1
50624,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1
50626,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1
50628,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1
50632,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
50636,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1
50640,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1
50642,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1
50644,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1
50648,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1
50650,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1
50652,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
50653,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
50654,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
50656,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1
50658,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1
50660,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1
50664,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1
50668,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
50672,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1
50676,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
50680,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
50684,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
50685,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
51072,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1
51324,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1
51420,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1
51440,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1
51444,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1
51448,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1
51452,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
51453,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
51584,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1
51585,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1
51586,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1
51588,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1
51592,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1
51600,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1
51602,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1
51604,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1
51608,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1
51612,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1
51616,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1
51632,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1
51648,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1
51652,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1
51656,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1
51660,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1
51664,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1
51668,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1
51672,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1
51676,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1
51680,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1
51696,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1
51700,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
51704,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1
51708,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
52272,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1
52284,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1
52308,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1
52316,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1
52318,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1
52320,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1
52322,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1
52324,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1
52328,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
52332,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
52336,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1
52338,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1
52340,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1
52341,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1
52342,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1
52344,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
52346,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
52348,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1
52349,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1
52350,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1
52352,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1
52353,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1
52354,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1
52356,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1
52360,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1
52368,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1
52370,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1
52372,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1
52376,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1
52380,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1
52384,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1
52386,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1
52387,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1
52400,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1
52402,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1
52404,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1
52408,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1
52412,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1
52413,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1
52416,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1
52420,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1
52428,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
52432,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1
52434,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1
52436,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1
52438,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1
52440,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1
52442,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1
52444,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1
52445,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1
52446,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1
52448,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1
52450,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1
52452,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1
52456,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1
52460,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1
52464,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1
52466,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1
52468,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1
52469,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1
52470,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1
52472,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1
52473,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1
52474,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1
52476,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
52477,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
52478,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
52479,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
52480,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
52482,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
52488,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1
52496,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1
52498,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1
52500,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1
52504,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1
52508,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1
52512,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1
52514,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1
52528,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1
52530,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1
52536,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1
52540,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1
52544,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1
52546,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1
52552,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1
52556,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1
52560,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1
52562,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1
52564,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1
52568,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1
52572,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1
52574,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1
52576,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1
52578,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1
52580,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1
52584,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1
52588,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1
52592,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1
52594,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1
52596,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
52598,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
52600,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1
52602,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1
52604,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1
52606,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1
52608,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1
52609,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1
52610,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1
52611,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1
52612,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1
52613,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1
52614,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1
52615,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1
52616,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1
52617,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1
52618,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1
52620,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1
52624,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1
52625,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1
52626,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1
52627,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1
52628,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1
52629,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1
52630,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1
52631,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1
52632,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1
52633,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1
52634,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1
52636,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1
52637,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1
52638,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1
52640,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1
52641,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1
52642,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1
52643,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1
52644,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1
52648,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1
52652,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1
52656,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1
52657,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1
52658,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1
52660,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1
52664,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1
52666,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1
52668,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1
52669,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1
52672,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1
52673,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1
52674,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1
52676,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1
52678,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1
52680,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1
52682,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1
52684,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1
52688,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1
52690,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1
52692,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1
52694,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1
52696,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1
52698,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1
52700,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1
52701,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1
52702,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1
52704,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1
52706,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1
52708,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1
52712,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1
52716,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1
52720,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1
52722,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1
52724,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
52725,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
52726,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
52728,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1
52730,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1
52732,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
52733,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
52734,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
52735,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
52988,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
53120,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1
53136,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1
53140,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1
53152,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1
53244,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
53376,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1
53377,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1
53378,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1
53379,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1
53380,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1
53383,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1
53384,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1
53385,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1
53392,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1
53393,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1
53394,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1
53395,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1
53399,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1
53400,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1
53408,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1
53409,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1
53410,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1
53411,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1
53413,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1
53415,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1
53417,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1
53419,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1
53424,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1
53425,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1
53426,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1
53427,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1
53429,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1
53431,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1
53440,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1
53442,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1
53448,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1
53456,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1
53464,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1
53472,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1
53473,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1
53474,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1
53475,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1
53479,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1
53480,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1
53481,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1
53483,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1
53488,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1
53489,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1
53491,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1
53496,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1
53497,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1
53500,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
53501,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
53504,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
53506,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
53632,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
53633,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
53634,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
53635,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
53636,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1
53637,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1
53638,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1
53639,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1
53640,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1
53641,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1
53643,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1
53644,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1
53645,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1
53648,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1
53649,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1
53650,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1
53651,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1
53652,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1
53653,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1
53654,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1
53655,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1
53656,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1
